23297,CliffsNotes_on_Joyce's_Dubliners_(Cliffs_Notes),Adam__Sexton/G._Tubach,3.4,eng,80.0,4/25/2003,Cliffs_Notes;;;
23300,The_Door_to_Time_(Ulysses_Moore__#1),Pierdomenico_Baccalario/Iacopo_Bruno/Laura_Zuccotti/Leah_D._Janeczko/Beth_Dunfey,3.93,eng,239.0,1/1/2006,Scholastic_Inc.;;;
23303,Ulysses_S._Grant:_The_Unlikely_Hero,Michael_Korda,3.87,eng,176.0,9/28/2004,Eminent_Lives;;;
23307,Ulysses_S._Grant,Josiah_Bunting/Arthur_M._Schlesinger_Jr.,3.89,eng,208.0,9/8/2004,Times_Books;;;
23310,Allusions_in_Ulysses:_An_Annotated_List,Weldon_Thornton,4.04,eng,563.0,9/20/1982,University_of_North_Carolina_Press;;;
23314,Ulysses_Found,Ernle_Bradford,4.07,eng,238.0,2/1/2005,History_Press_Ltd;;;
23315,The_Scandal_of_Ulysses:_The_Life_And_Afterlife_of_a_Twentieth_Century_Masterpiece,Bruce_Arnold,3.82,eng,346.0,11/15/2005,The_Liffey_Press;;;
23316,Round_Ireland_with_a_Fridge,Tony_Hawks,3.79,en-US,248.0,3/7/2001,Thomas_Dunne_Books;;;
23318,Discovery_of_the_Presence_of_God:_Devotional_Nonduality,David_R._Hawkins,4.61,en-US,296.0,6/28/2007,Veritas_Publishing;;;
23319,Transcending_the_Levels_of_Consciousness:_The_Stairway_to_Enlightenment,David_R._Hawkins,4.51,eng,407.0,6/28/2006,Veritas_Publishing;;;
23322,The_Eye_of_the_I:_From_Which_Nothing_is_Hidden,David_R._Hawkins,4.38,eng,432.0,6/23/2001,Veritas_Publishing;;;
23331,Letters_to_J._D._Salinger,Chris_Kubica/Chris_Kubica,3.5,eng,270.0,3/4/2002,University_of_Wisconsin_Press;;;
23336,J.D._Salinger's_Catcher_in_the_Rye_(Modern_Critical_Interpretations),Harold_Bloom,3.58,eng,176.0,12/31/2000,Chelsea_House_Publications;;;
23352,Lord_of_the_Flies,William_Golding,3.68,en-US,208.0,7/1/1959,Perfection_Learning;;;
23377,Where_Is_Baby's_Mommy?_(A_Lift-the-Flap_Book),Karen_Katz,4.15,eng,14.0,4/1/2001,Little_Simon;;;
23378,Counting_Christmas,Karen_Katz,3.53,eng,32.0,10/1/2003,Margaret_K._McElderry_Books;;;
23391,Running_from_the_Deity_(Pip_&_Flinx_#11),Alan_Dean_Foster,3.81,eng,280.0,11/28/2006,Del_Rey_Books;;;
23392,Lost_and_Found,Alan_Dean_Foster,3.68,eng,256.0,5/31/2005,Del_Rey_Books;;;
23393,Reunion_(Pip_&_Flinx_#8),Alan_Dean_Foster,3.87,eng,352.0,2/26/2002,Del_Rey;;;
23398,The_Dig,Alan_Dean_Foster,3.4,eng,336.0,1/1/1998,Severn_House_Publishers;;;
23404,Regarding_the_Fountain:_A_Tale__in_Letters__of_Liars_and_Leaks,Kate_Klise/M._Sarah_Klise,4.2,eng,144.0,3/9/1999,HarperCollins;;;
23410,Pimsleur_German_Level_1_CD:_[Lessons_1-30],Pimsleur_Language_Programs,4.23,eng,16.0,4/1/2010,Pimsleur;;;
23418,The_Architecture_of_Happiness,Alain_de_Botton,3.86,eng,280.0,10/3/2006,Pantheon_Books;;;
23419,The_Consolations_of_Philosophy,Alain_de_Botton,4.01,en-US,265.0,4/3/2001,Vintage;;;
23420,How_Proust_Can_Change_Your_Life,Alain_de_Botton,3.76,eng,208.0,4/28/1998,Vintage;;;
23421,Kiss_&_Tell,Alain_de_Botton,3.56,eng,258.0,5/15/1997,Picador;;;
23423,The_Consolations_of_Philosophy,Alain_de_Botton,4.01,eng,272.0,3/1/2001,Penguin;;;
23425,Status_Anxiety,Alain_de_Botton,3.91,eng,306.0,5/10/2005,Vintage;;;
23426,On_Love,Alain_de_Botton,3.98,eng,194.0,1/6/2006,Grove_Press;;;
23438,Miracle_at_St._Anna,James___McBride,3.74,en-US,336.0,1/7/2003,Riverhead_Books;;;
23439,Die_Farbe_von_Wasser,James___McBride,4.09,ger,317.0,2/1/2001,Droemer_Knaur;;;
23453,Dragons_of_Winter_Night_(Dragonlance:_Chronicles_#2),Margaret_Weis/Tracy_Hickman,4.12,en-US,361.0,7/1/2003,Wizards_of_the_Coast;;;
23454,Dragons_of_Winter_Night_(Dragonlance:_Chronicles__#2),Margaret_Weis/Tracy_Hickman,4.12,eng,358.0,4/10/2007,Devil's_Due_Publishing;;;
23460,Dragon's_Treasure,Elizabeth_A._Lynn,3.54,eng,336.0,9/27/2005,Ace;;;
23461,Watchtower_(Chronicles_of_Tornor__#1),Elizabeth_A._Lynn,3.57,eng,224.0,12/1/2004,iBooks;;;
23468,Letters_to_a_Young_Artist,Anna_Deavere_Smith,4.02,eng,240.0,1/24/2006,Anchor;;;
23475,The_Hip_Chick's_Guide_to_Macrobiotics:_A_Philosophy_for_Achieving_a_Radiant_Mind_and_a_Fabulous_Body,Jessica_Porter/Michio_Kushi,3.69,eng,289.0,9/9/2004,Avery_Publishing_Group;;;
23479,La_casa_en_Mango_Street,Sandra_Cisneros/Elena_Poniatowska,3.63,spa,110.0,10/18/1994,Turtleback_Books;;;
23491,Kurt_Vonnegut's_Cat's_Cradle_(Modern_Critical_Interpretations),Harold_Bloom/Terry_Southern/David_H._Goldsmith/James_Lundquist/Lawrence_R._Broer/Peter_J._Reed/Loree_Rackstraw/William_S._Doxey/Jerome_Klinkowitz/Richard_Giannone/John_L._Simons/Leonard_Mustazza/Zoltan_Ab_di-Nagy/Peter_Freese/Wendy_B._Faris,4.35,eng,258.0,6/15/2002,Chelsea_House_Publications;;;
23492,The_Dharma_Bums,Jack_Kerouac/Ann__Douglas,3.92,eng,187.0,4/5/2007,Penguin_Classics;;;
23503,The_Alchemist's_Daughter,Katharine_McMahon,3.25,eng,346.0,10/24/2006,Broadway_Books;;;
23504,The_Art_of_Fullmetal_Alchemist:_The_Anime,Hiromu_Arakawa/Akira_Watanabe/Eric_Searleman,4.44,eng,96.0,10/17/2006,VIZ_Media_LLC;;;
23506,Fullmetal_Alchemist__Vol._11_(Fullmetal_Alchemist__#11),Hiromu_Arakawa/Akira_Watanabe,4.59,eng,192.0,1/16/2007,VIZ_Media_LLC;;;
23512,Astronomy_Today,Eric_Chaisson/Steve_McMillan,3.99,eng,2.0,7/26/2004,Prentice_Hall;;;
23515,Astronomy_For_Dummies,Stephen_P._Maran,3.84,eng,318.0,5/6/2005,Wiley_Publishing__Inc.;;;
23516,Astronomy:_A_Self-Teaching_Guide,Dinah_L._Moché,3.89,eng,343.0,2/24/2004,John_Wiley_&_Sons;;;
23517,Astronomy:_A_Beginner's_Guide_to_the_Universe,Eric_Chaisson/Steve_McMillan,3.88,eng,499.0,2/24/2006,Benjamin_Cummings;;;
23518,Bad_Astronomy,Philip_Plait,4.04,eng,277.0,3/5/2002,Wiley;;;
23520,The_Complete_World_of_Greek_Mythology,Richard_Buxton,4.24,eng,256.0,6/28/2004,Thames_&_Hudson;;;
23521,Mythology:_Timeless_Tales_of_Gods_and_Heroes,Edith_Hamilton,4.0,eng,330.0,8/1/1999,Warner;;;
23522,Mythology,Edith_Hamilton/Steele_Savage,4.0,eng,497.0,9/14/1998,Little__Brown_and_Company;;;
23524,Mythology:_The_DC_Comics_Art_of_Alex_Ross,Alex_Ross/Geoff_Spear/Chip_Kidd,4.33,eng,320.0,11/8/2005,Pantheon;;;
23525,Norse_Mythology:_A_Guide_to_the_Gods__Heroes__Rituals__and_Beliefs,John_Lindow,4.11,eng,365.0,10/17/2002,Oxford_University_Press__USA;;;
23526,Classic_Myths_to_Read_Aloud:_The_Great_Stories_of_Greek_and_Roman_Mythology__Specially_Arranged_for_Children_Five_and_Up_by_an_Educational_Expert,William_F._Russell,4.12,eng,272.0,4/28/1992,Broadway_Books;;;
23533,Snapshots_From_Hell:_The_Making_Of_An_MBA,Peter_M._Robinson,3.7,en-US,296.0,4/26/2005,Nicholas_Brealey;;;
23545,Watchmen_on_the_Walls,Hannah_Hurnard,4.02,eng,184.0,3/1/1998,B&H_Publishing_Group;;;
23547,America_(The_Book):_A_Citizen's_Guide_to_Democracy_Inaction__(Teacher's_Edition),Jon___Stewart/Scott_C._Jacobson,4.02,en-GB,227.0,9/25/2006,Warner_Books;;;
23548,The_Children's_Book_of_America,William_J._Bennett/Michael_Hague,4.19,en-US,112.0,11/2/1998,Simon_&_Schuster;;;
23549,The_Journal_of_Scott_Pendleton_Collins:_A_World_War_2_Soldier,Walter_Dean_Myers,3.96,eng,140.0,6/1/1999,Scholastic_Inc.;;;
23552,The_New_Big_Book_of_America,Todd_Davis/Marc_Frey,5.0,eng,56.0,3/21/2002,Courage_Books;;;
23558,Awake_in_the_Dark:_The_Best_of_Roger_Ebert,Roger_Ebert/David_Bordwell,4.2,eng,512.0,9/15/2006,University_of_Chicago_Press;;;
23573,The_Perfect_London_Walk,Roger_Ebert/Daniel_Curley/Jack_Lane,4.26,eng,123.0,1/1/1986,Andrews_McMeel_Publishing;;;
23576,The_Truth_with_Jokes,Al_Franken,3.86,eng,386.0,10/1/2006,Plume_Books;;;
23577,Lies_&_the_Lying_Liars_Who_Tell_Them:_A_Fair_&_Balanced_Look_at_the_Right,Al_Franken,3.81,en-US,421.0,7/27/2004,Plume_Books;;;
23584,I'm_Good_Enough__I'm_Smart_Enough__&_Doggone_It__People_Like_Me!,Al_Franken/Melody_Beattie/Stuart_Smalley,3.82,en-US,352.0,10/1/1992,Dell;;;
23588,J.R.R._Tolkien:_Artist_and_Illustrator,Wayne_G._Hammond/Christina_Scull/J.R.R._Tolkien,4.14,en-US,224.0,10/18/2000,Mariner_Books;;;
23589,The_J.R.R._Tolkien_Companion_and_Guide,Christina_Scull/Wayne_G._Hammond,4.64,eng,2264.0,11/2/2006,Houghton_Mifflin_Harcourt;;;
23591,The_Children_of_Húrin,J.R.R._Tolkien/Christopher_Tolkien/Alan__Lee,3.97,eng,313.0,4/17/2007,Houghton_Mifflin_Harcourt;;;
23596,Tales_Before_Tolkien:_The_Roots_of_Modern_Fantasy,Douglas_A._Anderson/Frank_R._Stockton/Ludwig_Tieck/Richard_Garnett/H._Rider_Haggard/Andrew_Lang/William_Hope_Hodgson/E.A._Wyke-Smith/David__Lindsay/Clemence_Housman/George_MacDonald/Arthur_Machen/A._Merritt/L._Frank_Baum/Kenneth_Morris/William_Morris/James_Branch_Cabell/Lord_Dunsany/Francis_Stevens/E.H._Knatchbull-Hugessen/E._Nesbit,3.93,eng,528.0,11/29/2005,Del_Rey;;;
23598,The_J.R.R._Tolkien_Companion_and_Guide__Volume_1:_Chronology,Christina_Scull/Wayne_G._Hammond,4.51,eng,1002.0,11/2/2006,Houghton_Mifflin_Harcourt;;;
23600,Sauron_Defeated:_The_History_of_The_Lord_of_the_Rings__Part_Four_(The_History_of_Middle-Earth__#9),J.R.R._Tolkien/Christopher_Tolkien,4.01,eng,496.0,10/27/1992,Houghton_Mifflin_Harcourt;;;
23601,The_J.R.R._Tolkien_Companion_and_Guide__Volume_2:_Reader's_Guide,Wayne_G._Hammond/Wayne_G._Hammond,4.46,eng,1262.0,11/2/2006,Houghton_Mifflin_Harcourt;;;
23603,Tales_from_the_Perilous_Realm,J.R.R._Tolkien,4.08,eng,178.0,9/2/2002,HarperCollins_Publishers;;;
23608,Tolkien:_Man_and_Myth:_A_Literary_Life,Joseph_Pearce,4.05,eng,256.0,12/1/2001,Ignatius_Press;;;
23617,Roverandom,J.R.R._Tolkien/Christina_Scull/Wayne_G._Hammond,3.87,eng,116.0,9/2/2002,HarperCollins_Publishers;;;
23625,The_History_of_Middle-Earth_Index_(The_History_of_Middle-Earth__#13),J.R.R._Tolkien/Christopher_Tolkien,4.25,eng,484.0,8/5/2002,HarperCollins;;;
23627,The_Lost_Road_and_Other_Writings_(The_History_of_Middle-earth__#5),J.R.R._Tolkien/Christopher_Tolkien,3.97,eng,455.0,6/5/2002,HarperCollins;;;
23637,Tolkien's_Modern_Middle_Ages,Jane_Chance/Alfred_Siewers,3.62,eng,264.0,11/19/2005,Palgrave_Macmillan;;;
23640,Understanding_The_Lord_of_the_Rings:_The_Best_of_Tolkien_Criticism,Rose_A._Zimbardo/Neil_D._Isaacs,4.02,eng,304.0,5/12/2005,Mariner_Books;;;
23643,Faërie,J.R.R._Tolkien/Francis_Ledoux,3.54,fre,217.0,11/20/2003,Pocket;;;
23653,The_Hobbit__or__There_and_Back_Again,J.R.R._Tolkien/Alan__Lee,4.27,eng,289.0,9/15/1997,Houghton_Mifflin_Company;;;
23685,Ranma_1/2__Vol._36_(Ranma_½_(US_2nd)__#36),Rumiko_Takahashi,4.14,eng,182.0,11/1/2006,Viz_Media;;;
23686,Ranma_½__Vol._1_(Ranma_½_(US_2nd)__#1),Rumiko_Takahashi,4.15,eng,304.0,5/7/2003,VIZ_Media_LLC;;;
23689,Ranma_1/2__Vol._35_(Ranma_½_(US_2nd)__#35),Rumiko_Takahashi,4.1,eng,208.0,8/8/2006,VIZ_Media_LLC;;;
23692,Ranma_1/2__Vol._34_(Ranma_½_(US_2nd)__#34),Rumiko_Takahashi,4.08,eng,182.0,5/1/2006,Viz_Media;;;
23693,Ranma_1/2__Vol._7_(Ranma_½_(US_2nd)__#7),Rumiko_Takahashi,4.13,eng,184.0,2/4/2004,Viz_Media;;;
23697,Mermaid_Saga__Vol._2,Rumiko_Takahashi,4.05,eng,208.0,9/21/2004,VIZ_Media_LLC;;;
23700,The_Mermaids_Singing,Lisa_Carey,3.77,en-US,288.0,11/6/2001,William_Morrow_Paperbacks;;;
23703,Maison_Ikkoku__Volume_15_(Maison_Ikkoku__#15),Rumiko_Takahashi,4.36,en-US,208.0,2/14/2006,VIZ_Media_LLC;;;
23704,Maison_Ikkoku__Volume_14_(Maison_Ikkoku__#14),Rumiko_Takahashi,4.3,eng,240.0,12/13/2005,VIZ_Media_LLC;;;
23706,Maison_Ikkoku__Volume_12_(Maison_Ikkoku__#12),Rumiko_Takahashi,4.27,eng,323.0,8/9/2005,VIZ_Media_LLC;;;
23707,Maison_Ikkoku__Volume_5_(Maison_Ikkoku__#5),Rumiko_Takahashi,4.22,en-US,208.0,6/2/2004,Viz_Media;;;
23708,Maison_Ikkoku__Volume_6_(Maison_Ikkoku__#6),Rumiko_Takahashi,4.19,en-US,208.0,8/17/2004,Viz_Media;;;
23709,Maison_Ikkoku__Volume_11_(Maison_Ikkoku__#11),Rumiko_Takahashi,4.28,eng,232.0,6/7/2005,VIZ_Media_LLC;;;
23710,Maison_Ikkoku__Volume_9_(Maison_Ikkoku__#9),Rumiko_Takahashi,4.19,en-US,232.0,2/9/2005,VIZ_Media_LLC;;;
23717,Rumic_World_Trilogy__Volume_3_(Rumic_World_Trilogy__#3),Rumiko_Takahashi,3.88,eng,192.0,11/5/1997,Viz_Media;;;
23720,Nausicaä_of_the_Valley_of_the_Wind__Vol._4_(Nausicaä_of_the_Valley_of_the_Wind__#4),Hayao_Miyazaki/David_Lewis/Toren_Smith/Kaori_Inoue/Joe_Yamazaki/Walden_Wong/Izumi_Evers,4.59,eng,134.0,6/2/2004,VIZ_Media;;;
23721,Nausicaä_of_the_Valley_of_the_Wind__Vol._6_(Nausicaä_of_the_Valley_of_the_Wind__#6),Hayao_Miyazaki/Matt_Thorn/Kaori_Inoue/Joe_Yamazaki/Walden_Wong/Izumi_Evers,4.62,eng,159.0,8/10/2004,VIZ_Media;;;
23722,Nausicaä_of_the_Valley_of_the_Wind__Vol._5_(Nausicaä_of_the_Valley_of_the_Wind__#5),Hayao_Miyazaki/Matt_Thorn/Kaori_Inoue/Joe_Yamazaki/Walden_Wong/Izumi_Evers,4.61,eng,151.0,6/30/2004,VIZ_Media;;;
23724,Nausicaä_of_the_Valley_of_the_Wind__Vol._7_(Nausicaä_of_the_Valley_of_the_Wind__#7),Hayao_Miyazaki/Matt_Thorn/Kaori_Inoue/Joe_Yamazaki/Walden_Wong/Izumi_Evers,4.61,eng,223.0,9/7/2004,VIZ_Media;;;
23734,Nausicaä_De_La_Vallée_Du_Vent__Tome_4,Hayao_Miyazaki,4.59,fre,144.0,6/12/2001,Glénat;;;
23740,Nausicaä_de_la_vallée_du_vent__tome_3,Hayao_Miyazaki,4.56,fre,144.0,2/20/2001,Glénat;;;
23751,Homer's_Daughter,Robert_Graves,3.81,en-US,283.0,8/30/2005,Academy_Chicago_Publishers;;;
23753,The_Absolute_Sandman__Volume_One,Neil_Gaiman/Mike_Dringenberg/Chris_Bachalo/Michael_Zulli/Kelly_Jones/Charles_Vess/Colleen_Doran/Malcolm_Jones_III/Steve_Parkhouse/Daniel_Vozzo/Lee_Loughridge/Steve_Oliff/Todd_Klein/Dave_McKean/Sam_Kieth,4.65,eng,612.0,11/1/2006,Vertigo;;;
23754,Preludes_&_Nocturnes_(The_Sandman__#1),Neil_Gaiman/Sam_Kieth/Mike_Dringenberg/Malcolm_Jones_III/Todd_Klein/Karen__Berger,4.24,eng,233.0,12/1/1998,Vertigo;;;
23756,Berlin_Diary:_The_Journal_of_a_Foreign_Correspondent_1934-1941,William_L._Shirer/Gordon_A._Craig,4.29,eng,627.0,4/17/2002,Johns_Hopkins_University_Press;;;
23757,This_Is_Berlin:_Reporting_from_Nazi_Germany_1938-40,William_L._Shirer/John_Keegan/Inga_Shirer_Dean,4.24,en-US,478.0,5/30/2002,Overlook_TP;;;
23758,The_Nightmare_Years:_1930-40_(20th_Century_Journey__#2),William_L._Shirer,4.24,eng,654.0,3/5/2008,Birlinn;;;
23763,The_Collapse_of_the_Third_Republic,William_L._Shirer,4.21,eng,1082.0,3/21/1994,Da_Capo_Press;;;
23774,Something_Borrowed_(Darcy_&_Rachel__#1),Emily_Giffin,3.85,en-US,322.0,4/1/2005,St._Martin's_Griffin;;;
23777,Something_Borrowed__Something_Blue,Elaine_Barbieri/Constance_O'Banyon/Evelyn_Rogers/Bobbi_Smith,3.94,eng,394.0,6/1/2000,Leisure_Books;;;
23784,The_Major_Plays,Anton_Chekhov/Ann_Dunnigan/Rosamund_Bartlett/Robert_Brustein,4.18,eng,406.0,12/5/2006,Signet;;;
23785,The_Complete_Plays,Anton_Chekhov/Laurence_Senelick,4.47,eng,1060.0,1/3/2006,W._W._Norton_&_Company;;;
23788,Anton_Chekhov's_Selected_Plays,Anton_Chekhov/Laurence_Senelick,4.01,eng,674.0,10/25/2004,W._W._Norton_&_Company;;;
23790,Short_Stories,Anton_Chekhov/Ralph_E._Matlaw,4.35,eng,384.0,4/17/1979,W._W._Norton_&_Company;;;
23791,Ward_No._6_and_Other_Stories,Anton_Chekhov/David_Plante/Constance_Garnett,4.33,en-US,400.0,7/1/2003,Barnes__Noble_Classics;;;
23793,The_Dark_Descent,David_G._Hartwell/Clive_Barker/Ray_Bradbury/John_Collier/Shirley_Jackson/Stephen_King/Joyce_Carol_Oates,4.25,eng,1011.0,1/15/1997,Tor_Books;;;
23796,The_Medusa_in_the_Shield,David_G._Hartwell/Robert_Aickman/Charlotte_Perkins_Gilman/William_Faulkner/Robert_Smythe_Hichens/Richard_Matheson/Joanna_Russ/Dennis_Etchison/D.H._Lawrence/Tanith_Lee/Flannery_O'Connor/Ramsey_Campbell/Thomas_M._Disch/Henry_James/Theodore_Sturgeon/Clive_Barker/Edgar_Allan_Poe/Stephen_King/Michael__Bishop/H.P._Lovecraft/J._Sheridan_Le_Fanu,3.88,eng,498.0,11/15/1991,Tor_Books;;;
23797,A_Fabulous__Formless_Darkness,David_G._Hartwell/Fritz_Leiber/Fitz-James_O'Brien/Shirley_Jackson/Ambrose_Bierce/Edith_Wharton/Algernon_Blackwood/Thomas_M._Disch/Robert_Aickman/Philip_K._Dick/Gene_Wolfe/Charles_Dickens/Stephen_King/Joyce_Carol_Oates/Walter_de_la_Mare/Ivan_Turgenev/Robert_W._Chambers/Oliver_Onions,4.18,eng,608.0,1/15/1992,Tor_Books;;;
23799,The_Dark_Descent__Vol_1:_The_Color_of_Evil,David_G._Hartwell,4.12,eng,304.0,9/19/1990,Grafton;;;
23801,Bargaining_for_Advantage:_Negotiation_Strategies_for_Reasonable_People,G._Richard_Shell,3.95,en-US,320.0,5/2/2006,Penguin_Books;;;
23802,Bargaining_for_Advantage:_Negotiation_Strategies_for_Reasonable_People,G._Richard_Shell,3.95,eng,304.0,6/1/2000,Penguin_Books;;;
23809,The_Silence_of_the_Lambs_and_Red_Dragon,Thomas__Harris,4.48,eng,534.0,11/1/1991,Peerage_Books;;;
23811,The_Silence_of_the_Lambs,Yvonne_Tasker,4.27,eng,96.0,3/29/2002,British_Film_Institute;;;
23814,King_Solomon's_Mines_(Allan_Quatermain__#1),H._Rider_Haggard,3.8,eng,264.0,12/10/2002,Modern_Library;;;
23816,Mine__All_Mine!:_A_Book_About_Pronouns,Ruth_Heller,4.09,en-US,48.0,10/1/1999,Puffin_Books;;;
23818,A_Faith_Like_Mine,Laura_Buller/D.K._Publishing,3.91,eng,80.0,8/15/2005,DK_Children;;;
23824,Speaks_the_Nightbird_(Matthew_Corbett__#1),Robert_R._McCammon,4.13,en-US,726.0,9/1/2002,River_City_Publishing;;;
23827,The_Bishop's_Boys:_A_Life_of_Wilbur_and_Orville_Wright,Tom_D._Crouch,4.17,eng,608.0,4/17/2003,W._W._Norton__Company;;;
23832,The_Insomnia_Answer:_A_Personalized_Program_for_Identifying_and_Overcoming_the_Three_Types_of_Insomnia,Paul_Glovinsky/Art_Spielman,3.93,en-US,272.0,12/5/2006,TarcherPerigee;;;
23835,Cognitive_Behavioral_Treatment_of_Insomnia:_A_Session-By-Session_Guide,Michael_L._Perlis/Carla_Jungquist/Michael_T._Smith,4.05,eng,182.0,6/1/2005,Springer;;;
23837,Healing_Therapies_for_Overcoming_Insomnia,Peter__Van_Houten/Rich_McCord,3.6,eng,175.0,2/23/2005,Crystal_Clarity_Publishers;;;
23840,The_Attraction,Douglas_Clegg,3.62,eng,324.0,4/1/2006,Leisure_Books;;;
23841,Nightmare_House_(Harrow_House__#1),Douglas_Clegg,3.36,en-GB,340.0,5/1/2004,Leisure_Books;;;
23843,The_Abandoned_(Harrow_House__#4),Douglas_Clegg,3.45,eng,370.0,5/1/2005,Leisure_Books;;;
23845,The_Nightmare_Chronicles,Douglas_Clegg,3.75,en-US,360.0,9/1/1999,Leisure_Books;;;
23846,Mischief_(Harrow_House__#2),Douglas_Clegg,3.49,eng,359.0,9/1/2000,Leisure_Books;;;
23847,Purity_(Dark_Coming_of_Age__#1),Douglas_Clegg,3.79,eng,118.0,6/2/2000,Cemetery_Dance_Publications;;;
23848,The_Hour_Before_Dark,Douglas_Clegg,3.76,eng,370.0,9/1/2003,Leisure_Books;;;
23849,The_Halloween_Man,Douglas_Clegg,3.36,eng,360.0,10/1/1998,Leisure_Books;;;
23856,The_Sisters:_The_Saga_of_the_Mitford_Family,Mary_S._Lovell,3.97,eng,611.0,5/20/2003,W.W._Norton_&_Company;;;
23859,Soldiers_of_Salamis,Javier_Cercas/Anne_McLean,3.81,eng,213.0,1/10/2005,Bloomsbury_USA;;;
23870,Spandau:_The_Secret_Diaries,Albert_Speer,4.13,eng,463.0,2/5/1976,Macmillan_Publ._Co.;;;
23875,El_coronel_no_tiene_quien_le_escriba,Gabriel_García_Márquez,3.75,spa,104.0,2/7/2006,Plaza_&_Janés;;;
23876,Of_Love_and_Other_Demons,Gabriel_García_Márquez,3.98,eng,160.0,5/2/1995,Penguin_Group_(USA);;;
23877,Noticia_de_un_secuestro,Gabriel_García_Márquez,3.85,spa,336.0,2/7/2006,Plaza_y_Janes;;;
23878,Chronicle_of_a_Death_Foretold,Gabriel_García_Márquez/Gregory_Rabassa,3.97,eng,120.0,10/7/2003,Vintage;;;
23882,Ojos_de_perro_azul,Gabriel_García_Márquez,3.74,spa,192.0,2/7/2006,Plaza_y_Janes;;;
23884,The_General_in_His_Labyrinth,Gabriel_García_Márquez/Edith_Grossman,3.68,eng,248.0,10/26/2004,Everyman's_Library;;;
23886,La_increíble_y_triste_historia_de_la_cándida_Eréndira_y_de_su_abuela_desalmada,Gabriel_García_Márquez,3.9,spa,160.0,2/7/2006,Plaza_y_Janés;;;
23887,The_Autumn_of_the_Patriarch,Gabriel_García_Márquez/Gregory_Rabassa,3.85,eng,255.0,3/14/2006,Harper_Perennial_Modern_Classics;;;
23894,Cien_años_de_soledad,Gabriel_García_Márquez,4.07,spa,512.0,2/7/2006,Plaza_y_Janes;;;
23895,El_amor_en_los_tiempos_del_cólera,Gabriel_García_Márquez,3.91,spa,430.0,1/1/1985,Círculo_de_Lectores;;;
23900,Relato_de_un_náufrago,Gabriel_García_Márquez,3.78,spa,172.0,2/7/2006,Plaza_y_Janes;;;
23903,Relato_de_Um_Náufrago,Gabriel_García_Márquez/Remy_Gorga_Filho,3.78,por,134.0,4/15/1995,Record;;;
23912,The_Complete_Poems,William_Blake/Alicia_Suskin_Ostriker,4.24,eng,1072.0,11/24/1977,Penguin_Classics;;;
23913,The_Marriage_of_Heaven_and_Hell,William_Blake,4.24,eng,48.0,9/1/1994,Dover_Publications;;;
23917,The_Stranger_from_Paradise:_A_Biography_of_William_Blake,G.E._Bentley_Jr.,4.06,eng,632.0,4/10/2003,Paul_Mellon_Centre_BA;;;
23919,The_Complete_Stories_and_Poems,Edgar_Allan_Poe,4.38,eng,821.0,8/15/1984,Doubleday_&_Company__Inc.;;;
23920,Complete_Tales_and_Poems,Edgar_Allan_Poe,4.38,eng,864.0,11/29/2009,Castle_Books;;;
23922,The_Edgar_Allan_Poe_Audio_Collection,Edgar_Allan_Poe,4.39,eng,5.0,10/1/2000,Harper_Audio;;;
23925,18_Best_Stories_by_Edgar_Allan_Poe,Edgar_Allan_Poe/Vincent__Price/Chandler_Brossard,4.02,eng,288.0,4/15/1965,Dell;;;
23926,Complete_Poems_(Library_of_Classic_Poets),Edgar_Allan_Poe,4.17,en-US,128.0,3/20/2001,Gramercy;;;
23928,Edgar_Allan_Poe_A_to_Z,Dawn_B._Sova,4.33,eng,320.0,4/1/2001,Checkmark_Books;;;
23929,Selected_Letters__1940-1956,Jack_Kerouac/Ann_Charters,4.13,eng,656.0,3/1/1996,Penguin_(Non-Classics);;;
23930,The_Wild_Boys,William_S._Burroughs,3.6,eng,193.0,1/12/1994,Grove_Press;;;
23931,Nova_Express_(The_Nova_Trilogy__#3),William_S._Burroughs,3.67,eng,192.0,1/21/1994,Grove_Press;;;
23932,Last_Words:_The_Final_Journals,William_S._Burroughs/James_Grauerholz,3.98,eng,273.0,1/3/2001,Grove_Press;;;
23937,The_Soft_Machine_(The_Nova_Trilogy_#1),William_S._Burroughs,3.35,eng,184.0,1/13/1994,Grove_Press;;;
23940,Junky,William_S._Burroughs/Oliver__Harris/Allen_Ginsberg,3.83,eng,208.0,4/1/2003,Penguin;;;
23942,Queer,William_S._Burroughs,3.59,eng,160.0,12/17/1998,Penguin_Books;;;
23944,Cities_of_the_Red_Night,William_S._Burroughs,3.77,en-GB,332.0,5/4/2001,Picador;;;
23945,William_S._Burroughs__Throbbing_Gristle__Brion_Gysin,V._Vale/Andrea_Juno/William_S._Burroughs/Throbbing_Gristle/Brion_Gysin,4.26,eng,140.0,1/10/2008,Re/Search_Publications;;;
23946,Burroughs_Live:_The_Collected_Interviews__1960-1997,William_S._Burroughs/Sylvère_Lotringer,4.36,eng,675.0,12/7/2001,Semiotext(e);;;
23948,My_Education:_A_Book_of_Dreams,William_S._Burroughs,3.7,eng,193.0,6/1/1996,Penguin_Books;;;
23950,Trainspotting_(Mark_Renton__#2),Irvine_Welsh,4.09,en-US,340.0,10/17/2002,W._W._Norton__Company;;;
23952,Trainspotting,Murray_Smith,4.03,eng,96.0,3/29/2002,British_Film_Institute;;;
